1.7295E9	1.873
1.7295E9	1.872
1.7295E9	1.874
1.7295E9	1.874
1.7295E9	1.872
1.7295E9	1.53
1.7295E9	1.453
1.7295E9	1.423
1.7295E9	1.407
1.7295E9	1.408
1.7295E9	1.384
1.7295E9	1.365
1.7295E9	1.35
1.7295E9	1.333
1.7295E9	1.404
1.7295E9	1.412
1.7295E9	1.405
1.7295E9	1.408
1.7295E9	1.404
1.7295E9	1.397
1.7295E9	1.401
1.7295E9	1.394
1.7295E9	1.398
1.7295E9	1.39
1.7295E9	1.384
1.7295E9	1.416
1.7295E9	1.411
1.7295E9	1.438
1.7295E9	1.442
1.7295E9	1.449
1.7295E9	1.458
1.7295E9	1.461
1.7295E9	1.463
1.7295E9	1.459
1.7295E9	1.46
1.7295E9	1.464
1.7295E9	1.464
1.7295E9	1.464
1.7295E9	1.468
1.7295E9	1.504
1.7295E9	1.575
1.7295E9	1.481
1.7295E9	1.493
1.7295E9	1.472
1.7295E9	1.475
1.7295E9	1.474
1.7295E9	1.469
1.7295E9	1.468
1.7295E9	1.471
1.7295E9	1.472
1.7295E9	1.47
1.7295E9	1.494
1.7295E9	1.493
1.7295E9	1.514
1.7295E9	1.498
1.7295E9	1.495
1.7295E9	1.499
1.7295E9	1.498
1.7295E9	1.519
1.7295E9	1.517
1.7295E9	1.516
1.7295E9	1.516
1.7295E9	1.511
1.7295E9	1.506
1.7295E9	1.506
1.7295E9	1.502
1.7295E9	1.499
1.7295E9	1.501
1.7295E9	1.502
1.7295E9	1.511
1.7295E9	1.509
1.7295E9	1.532
1.7295E9	1.552
1.7295E9	1.555
1.7295E9	1.57
1.7295E9	1.57
1.7295E9	1.574
1.7295E9	1.569
1.7295E9	1.565
1.7295E9	1.573
1.7295E9	1.548
1.7295E9	1.549
1.7295E9	1.56
1.7295E9	1.561
1.7295E9	1.557
1.7295E9	1.558
1.7295E9	1.559
1.7295E9	1.555
1.7295E9	1.556
1.7295E9	1.553
1.7295E9	1.559
1.7295E9	1.556
1.7295E9	1.556
1.7295E9	1.556
1.7295E9	1.562
1.7295E9	1.559
1.7295E9	1.554
1.7295E9	1.556
1.7295E9	1.557
1.7295E9	1.555
1.7295E9	1.566
1.7295E9	1.55
1.7295E9	1.554
1.7295E9	1.554
1.7295E9	1.556
1.7295E9	1.551
1.7295E9	1.554
1.7295E9	1.55
1.7295E9	1.549
1.7295E9	1.548
1.7295E9	1.546
1.7295E9	1.548
1.7295E9	1.549
1.7295E9	1.547
1.7295E9	1.544
1.7295E9	1.55
1.7295E9	1.548
1.7295E9	1.546
1.7295E9	1.543
1.7295E9	1.542
1.7295E9	1.541
1.7295E9	1.544
1.7295E9	1.542
1.7295E9	1.542
1.7295E9	1.54
1.7295E9	1.54
1.7295E9	1.536
1.7295E9	1.547
1.7295E9	1.54
1.7295E9	1.54
1.7295E9	1.538
1.7295E9	1.537
1.7295E9	1.539
1.7295E9	1.547
1.7295E9	1.536
1.7295E9	1.538
1.7295E9	1.541
1.7295E9	1.535
1.7295E9	1.537
1.7295E9	1.534
1.7295E9	1.536
1.7295E9	1.534
1.7295E9	1.537
1.7295E9	1.535
1.7295E9	1.533
1.7295E9	1.535
1.7295E9	1.531
1.7295E9	1.535
1.7295E9	1.534
1.7295E9	1.533
1.7295E9	1.534
1.7295E9	1.531
1.7295E9	1.532
1.7295E9	1.54
1.7295E9	1.531
1.7295E9	1.528
1.7295E9	1.53
1.7295E9	1.534
1.7295E9	1.53
1.7295E9	1.531
1.7295E9	1.529
1.7295E9	1.522
1.7295E9	1.526
1.7295E9	1.53
1.7295E9	1.529
1.7295E9	1.529
1.7295E9	1.527
1.7295E9	1.53
1.7295E9	1.528
1.7295E9	1.523
1.7295E9	1.528
1.7295E9	1.528
1.7295E9	1.528
1.7295E9	1.531
1.7295E9	1.53
1.7295E9	1.534
1.7295E9	1.528
1.7295E9	1.527
1.7295E9	1.529
1.7295E9	1.528
1.7295E9	1.529
1.7295E9	1.528
1.7295E9	1.531
1.7295E9	1.534
1.7295E9	1.533
1.7295E9	1.533
1.7295E9	1.53
1.7295E9	1.533
1.7295E9	1.544
1.7295E9	1.539
1.7295E9	1.536
1.7295E9	1.534
1.7295E9	1.539
1.7295E9	1.536
1.7295E9	1.541
1.7295E9	1.539
1.7295E9	1.543
1.7295E9	1.543
1.7295E9	1.542
1.7295E9	1.543
1.7295E9	1.544
1.7295E9	1.54
1.7295E9	1.544
1.7295E9	1.543
1.7295E9	1.545
1.7295E9	1.542
1.7295E9	1.546
1.7295E9	1.546
1.7295E9	1.552
1.7295E9	1.552
1.7295E9	1.544
1.7295E9	1.542
1.7295E9	1.543
1.7295E9	1.538
1.7295E9	1.536
1.7295E9	1.544
1.7295E9	1.54
1.7295E9	1.541
1.7295E9	1.544
1.7295E9	1.545
1.7295E9	1.543
1.7295E9	1.543
1.7295E9	1.546
1.7295E9	1.539
1.7295E9	1.538
1.7295E9	1.54
1.7295E9	1.544
1.7295E9	1.542
1.7295E9	1.548
1.7295E9	1.543
1.7295E9	1.543
1.7295E9	1.547
1.7295E9	1.545
1.7295E9	1.545
1.7295E9	1.552
1.7295E9	1.55
1.7295E9	1.549
1.7295E9	1.542
1.7295E9	1.548
1.7295E9	1.545
1.7295E9	1.547
1.7295E9	1.546
1.7295E9	1.545
1.7295E9	1.552
1.7295E9	1.547
1.7295E9	1.544
1.7295E9	1.547
1.7295E9	1.547
1.7295E9	1.546
1.7295E9	1.548
1.7295E9	1.549
1.7295E9	1.548
1.7295E9	1.554
1.7295E9	1.549
1.7295E9	1.548
1.7295E9	1.549
1.7295E9	1.543
1.7295E9	1.549
1.7295E9	1.547
1.7295E9	1.55
1.7295E9	1.546
1.7295E9	1.545
1.7295E9	1.55
1.7295E9	1.546
1.7295E9	1.549
1.7295E9	1.555
1.7295E9	1.547
1.7295E9	1.545
1.7295E9	1.556
1.7295E9	1.551
1.7295E9	1.549
1.7295E9	1.547
1.7295E9	1.546
1.7295E9	1.553
1.7295E9	1.547
1.7295E9	1.549
1.7295E9	1.545
1.7295E9	1.543
1.7295E9	1.536
1.7295E9	1.54
1.7295E9	1.545
1.7295E9	1.544
1.7295E9	1.543
1.7295E9	1.534
1.7295E9	1.543
1.7295E9	1.549
1.7295E9	1.54
1.7295E9	1.539
1.7295E9	1.54
1.7295E9	1.534
1.7295E9	1.533
1.7295E9	1.538
1.7295E9	1.531
1.7295E9	1.546
1.7295E9	1.538
1.7295E9	1.543
1.7295E9	1.535
1.7295E9	1.537
1.7295E9	1.531
1.7295E9	1.537
1.7295E9	1.537
1.7295E9	1.536
1.7295E9	1.538
1.7295E9	1.542
1.7295E9	1.537
1.7295E9	1.542
1.7295E9	1.543
1.7295E9	1.537
1.7295E9	1.546
1.7295E9	1.538
1.7295E9	1.54
1.7295E9	1.541
1.7295E9	1.535
1.7295E9	1.536
1.7295E9	1.539
1.7295E9	1.541
1.7295E9	1.54
1.7295E9	1.538
1.7295E9	1.537
1.7295E9	1.544
1.7295E9	1.54
1.7295E9	1.539
1.7295E9	1.537
1.7295E9	1.535
1.7295E9	1.541
1.7295E9	1.537
1.7295E9	1.535
1.7295E9	1.539
1.7295E9	1.534
1.7295E9	1.54
1.7295E9	1.543
1.7295E9	1.544
1.7295E9	1.554
1.7295E9	1.547
1.7295E9	1.547
1.7295E9	1.551
1.7295E9	1.549
1.7295E9	1.552
1.7295E9	1.548
1.7295E9	1.55
1.7295E9	1.548
1.7295E9	1.55
1.7295E9	1.551
1.7295E9	1.543
1.7295E9	1.556
1.7295E9	1.553
1.7295E9	1.549
1.7295E9	1.554
1.7295E9	1.554
1.7295E9	1.551
1.7295E9	1.553
1.7295E9	1.544
1.7295E9	1.557
1.7295E9	1.555
1.7295E9	1.548
1.7295E9	1.557
1.7295E9	1.556
1.7295E9	1.551
1.7295E9	1.561
1.7295E9	1.56
1.7295E9	1.558
1.7295E9	1.559
1.7295E9	1.56
1.7295E9	1.563
1.7295E9	1.561
1.7295E9	1.557
1.7295E9	1.568
1.7295E9	1.565
1.7295E9	1.568
1.7295E9	1.565
1.7295E9	1.565
1.7295E9	1.568
1.7295E9	1.568
1.7295E9	1.564
1.7295E9	1.568
1.7295E9	1.57
1.7295E9	1.566
1.7295E9	1.571
1.7295E9	1.57
1.7295E9	1.565
1.7295E9	1.572
1.7295E9	1.568
1.7295E9	1.57
1.7295E9	1.571
1.7295E9	1.569
1.7295E9	1.569
1.7295E9	1.571
1.7295E9	1.575
1.7295E9	1.573
1.7295E9	1.573
1.7295E9	1.573
1.7295E9	1.572
1.7295E9	1.574
1.7295E9	1.566
1.7295E9	1.574
1.7295E9	1.574
1.7295E9	1.565
1.7295E9	1.573
1.7295E9	1.574
1.7295E9	1.574
1.7295E9	1.574
1.7295E9	1.567
1.7295E9	1.573
1.7295E9	1.576
1.7295E9	1.577
1.7295E9	1.576
1.7295E9	1.573
1.7295E9	1.577
1.7295E9	1.576
1.7295E9	1.575
1.7295E9	1.578
1.7295E9	1.578
1.7295E9	1.573
1.7295E9	1.577
1.7295E9	1.576
1.7295E9	1.576
1.7295E9	1.579
1.7295E9	1.573
1.7295E9	1.575
1.7295E9	1.58
1.7295E9	1.578
1.7295E9	1.579
1.7295E9	1.579
1.7295E9	1.571
1.7295E9	1.578
1.7295E9	1.579
1.7295E9	1.579
1.7295E9	1.582
1.7295E9	1.58
1.7295E9	1.585
1.7295E9	1.582
1.7295E9	1.584
1.7295E9	1.581
1.7295E9	1.577
1.7295E9	1.575
1.7295E9	1.583
1.7295E9	1.583
1.7295E9	1.589
1.7295E9	1.586
1.7295E9	1.587
1.7295E9	1.589
1.7295E9	1.586
1.7295E9	1.582
1.7295E9	1.588
1.7295E9	1.587
1.7295E9	1.588
1.7295E9	1.587
1.7295E9	1.584
1.7295E9	1.589
1.7295E9	1.589
1.7295E9	1.586
1.7295E9	1.589
1.7295E9	1.589
1.7295E9	1.59
1.7295E9	1.59
1.7295E9	1.589
1.7295E9	1.582
1.7295E9	1.59
1.7295E9	1.59
1.7295E9	1.591
1.7295E9	1.592
1.7295E9	1.59
1.7295E9	1.593
1.7295E9	1.593
1.7295E9	1.587
1.7295E9	1.592
1.7295E9	1.597
1.7295E9	1.598
1.7295E9	1.59
1.7295E9	1.59
1.7295E9	1.593
1.7295E9	1.594
1.7295E9	1.599
1.7295E9	1.601
1.7295E9	1.605
1.7295E9	1.606
1.7295E9	1.606
1.7295E9	1.606
1.7295E9	1.6
1.7295E9	1.605
1.7295E9	1.602
1.7295E9	1.611
1.7295E9	1.614
1.7295E9	1.608
1.7295E9	1.606
1.7295E9	1.604
1.7295E9	1.627
1.7295E9	1.628
1.7295E9	1.622
1.7295E9	1.613
1.7295E9	1.62
1.7295E9	1.624
1.7295E9	1.621
1.7295E9	1.62
1.7295E9	1.621
1.7295E9	1.622
1.7295E9	1.622
1.7295E9	1.615
1.7295E9	1.622
1.7295E9	1.633
1.7295E9	1.628
1.7295E9	1.628
1.7295E9	1.64
1.7295E9	1.637
1.7295E9	1.638
1.7295E9	1.646
1.7295E9	1.656
1.7295E9	1.659
1.7295E9	1.664
1.7295E9	1.655
1.7295E9	1.657
1.7295E9	1.658
1.7295E9	1.659
1.7295E9	1.656
1.7295E9	1.66
1.7295E9	1.666
1.7295E9	1.676
1.7295E9	1.669
1.7295E9	1.667
1.7295E9	1.669
1.7295E9	1.677
1.7295E9	1.685
1.7295E9	1.68
1.7295E9	1.691
1.7295E9	1.695
1.7295E9	1.705
1.7295E9	1.719
1.7295E9	1.741
1.7295E9	1.759
1.7295E9	1.775
1.7295E9	1.796
1.7295E9	1.786
1.7295E9	1.805
1.7295E9	1.816
1.7295E9	1.834
1.7295E9	1.831
1.7295E9	1.819
1.7295E9	1.823
1.7295E9	1.83
1.7295E9	1.836
1.7295E9	1.845
1.7295E9	1.857
1.7295E9	1.867
1.7295E9	1.865
1.7295E9	1.855
1.7295E9	1.861
1.7295E9	1.88
1.7295E9	1.871
1.7295E9	1.873
1.7295E9	1.876
1.7295E9	1.869
1.7295E9	1.88
1.7295E9	1.883
1.7295E9	1.896
1.7295E9	1.914
1.7295E9	1.917
1.7295E9	1.938
1.7295E9	1.922
1.7295E9	1.921
1.7295E9	1.932
1.7295E9	1.959
1.7295E9	1.986
1.7295E9	1.986
1.7295E9	1.994
1.7295E9	1.995
1.7295E9	2.004
1.7295E9	2.012
1.7295E9	2.03
1.7295E9	2.031
1.7295E9	2.057
1.7295E9	2.067
1.7295E9	2.078
1.7295E9	2.097
1.7295E9	2.099
1.7295E9	2.101
1.7295E9	2.116
1.7295E9	2.109
1.7295E9	2.123
1.7295E9	2.128
1.7295E9	2.153
1.7295E9	2.169
1.7295E9	2.159
1.7295E9	2.173
1.7295E9	2.184
1.7295E9	2.175
1.7295E9	2.192
1.7295E9	2.197
1.7295E9	2.239
1.7295E9	2.324
1.7295E9	2.348
1.7295E9	2.358
1.7295E9	2.344
1.7295E9	2.389
1.7295E9	2.427
1.7295E9	2.436
1.7295E9	2.418
1.7295E9	2.472
1.7295E9	2.457
1.7295E9	2.519
1.7295E9	2.571
1.7295E9	2.583
1.7295E9	2.594
1.7295E9	2.593
1.7295E9	2.641
1.7295E9	2.682
1.7295E9	2.711
1.7295E9	2.891
1.7295E9	2.872
1.7295E9	2.88
1.7295E9	2.879
1.7295E9	2.921
1.7295E9	2.892
1.7295E9	2.932
1.7295E9	2.842
1.7295E9	3.014
1.7295E9	3.149
1.7295E9	3.129
1.7295E9	3.178
1.7295E9	3.235
1.7295E9	3.261
1.7295E9	3.326
1.7295E9	3.38
1.7295E9	3.395
1.7295E9	3.497
1.7295E9	3.523
1.7295E9	3.582
1.7295E9	3.616
1.7295E9	3.667
1.7295E9	3.712
1.7295E9	3.724
1.7295E9	3.725
1.7295E9	3.76
1.7295E9	3.795
1.7295E9	3.783
1.7295E9	3.839
1.7295E9	3.852
1.7295E9	3.87
1.7295E9	3.915
1.7295E9	3.879
1.7295E9	3.956
1.7295E9	4.004
1.7295E9	4
1.7295E9	4.074
1.7295E9	4.081
1.7295E9	4.099
1.7295E9	4.097
1.7295E9	4.073
1.7295E9	4.161
1.7295E9	4.185
1.7295E9	4.193
1.7295E9	4.228
1.7295E9	4.262
1.7295E9	4.351
1.7295E9	4.368
1.7295E9	4.445
1.7295E9	4.592
1.7295E9	4.577
1.7295E9	4.628
1.7295E9	4.656
1.7295E9	4.67
1.7295E9	4.731
1.7295E9	4.766
1.7295E9	4.818
1.7295E9	4.853
1.7295E9	4.894
1.7295E9	4.923
1.7295E9	4.871
1.7295E9	4.953
1.7295E9	4.977
1.7295E9	5.046
1.7295E9	5.151
1.7295E9	5.139
1.7295E9	5.101
1.7295E9	5.126
1.7295E9	5.173
1.7295E9	5.179
1.7295E9	5.256
1.7295E9	5.316
1.7295E9	5.344
1.7295E9	5.298
1.7295E9	5.345
1.7295E9	5.445
1.7295E9	5.461
1.7295E9	5.507
1.7295E9	5.518
1.7295E9	5.516
1.7295E9	5.586
1.7295E9	5.85
1.7295E9	5.861
1.7295E9	6.005
1.7295E9	5.963
1.7295E9	5.967
1.7295E9	5.991
1.7295E9	6.129
1.7295E9	6.142
1.7295E9	6.136
1.7295E9	6.253
1.7295E9	6.232
1.7295E9	6.178
1.7295E9	6.262
1.7295E9	6.251
1.7295E9	6.304
1.7295E9	6.303
1.7295E9	6.286
1.7295E9	6.372
1.7295E9	6.481
1.7295E9	6.396
1.7295E9	6.374
1.7295E9	6.398
1.7295E9	6.483
1.7295E9	6.452
1.7295E9	6.448
1.7295E9	6.415
1.7295E9	6.448
1.7295E9	6.51
1.7295E9	6.476
1.7295E9	6.453
1.7295E9	6.499
1.7295E9	6.451
1.7295E9	6.343
1.7295E9	6.413
1.7295E9	6.45
1.7295E9	6.525
1.7295E9	6.451
1.7295E9	6.577
1.7295E9	6.481
1.7295E9	6.396
1.7295E9	6.252
1.7295E9	6.219
1.7295E9	6.28
1.7295E9	6.35
1.7295E9	6.151
1.7295E9	6.161
1.7295E9	6.098
1.7295E9	6.033
1.7295E9	6.078
1.7295E9	6.143
1.7295E9	5.915
1.7295E9	6.023
1.7295E9	5.975
1.7295E9	5.986
1.7295E9	5.906
1.7295E9	5.95
1.7295E9	5.819
1.7295E9	5.732
1.7295E9	5.763
1.7295E9	5.812
1.7295E9	5.734
1.7295E9	5.64
1.7295E9	5.699
1.7295E9	5.633
1.7295E9	5.43
1.7295E9	5.615
1.7295E9	6.012
1.7295E9	5.764
1.7295E9	5.769
1.7295E9	5.486
1.7295E9	5.415
1.7295E9	5.622
1.7295E9	5.515
1.7295E9	5.329
1.7295E9	5.419
1.7295E9	5.345
1.7295E9	5.075
1.7295E9	5.118
1.7295E9	5.132
1.7295E9	5.161
1.7295E9	5.114
1.7295E9	5.059
1.7295E9	5.311
1.7295E9	5.385
1.7295E9	5.648
1.7295E9	5.681
1.7295E9	5.86
1.7295E9	5.498
1.7295E9	5.949
1.7295E9	5.819
1.7295E9	5.771
1.7295E9	5.635
1.7295E9	5.575
1.7295E9	5.636
1.7295E9	5.741
1.7295E9	5.749
1.7295E9	5.542
1.7295E9	5.467
1.7295E9	5.316
1.7295E9	5.162
1.7295E9	5.169
1.7295E9	4.929
1.7295E9	5.333
1.7295E9	5.472
1.7295E9	5.481
1.7295E9	5.329
1.7295E9	5.22
1.7295E9	5.106
1.7295E9	5.097
1.7295E9	5.029
1.7295E9	5.163
1.7295E9	5.17
1.7295E9	4.89
1.7295E9	4.715
1.7295E9	4.986
1.7295E9	4.783
1.7295E9	4.697
1.7295E9	4.756
1.7295E9	4.493
1.7295E9	4.815
1.7295E9	4.976
1.7295E9	4.934
1.7295E9	4.87
1.7295E9	5.172
1.7295E9	5.075
1.7295E9	5.365
1.7295E9	5.494
1.7295E9	5.627
